"TreeDepth","Plugin","Description","Created Date","Modified Date","Accessed Date","Changed Date"
0,"DllList","DLL Load: Process 612 lsass.exe Loaded CRYPTBASE.dll (C:\Windows\system32\CRYPTBASE.dll) Size 49152 Offset 140734540611584","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded kerberos.DLL (C:\Windows\system32\kerberos.DLL) Size 1056768 Offset 140734539497472","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded msvcp_win.dll (C:\Windows\System32\msvcp_win.dll) Size 655360 Offset 140734550114304","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded KerbClientShared.dll (C:\Windows\system32\KerbClientShared.dll) Size 163840 Offset 140734539300864","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded cryptdll.dll (C:\Windows\system32\cryptdll.dll) Size 86016 Offset 140734539169792","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded mswsock.dll (C:\Windows\system32\mswsock.dll) Size 421888 Offset 140734538711040","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded msv1_0.DLL (C:\Windows\system32\msv1_0.DLL) Size 483328 Offset 140734538186752","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded NtlmShared.dll (C:\Windows\system32\NtlmShared.dll) Size 53248 Offset 140734538121216","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded netlogon.DLL (C:\Windows\system32\netlogon.DLL) Size 897024 Offset 140734537203712","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded powrprof.dll (C:\Windows\System32\powrprof.dll) Size 380928 Offset 140734547492864","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded advapi32.dll (C:\Windows\System32\advapi32.dll) Size 667648 Offset 140734578819072","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded USERENV.dll (C:\Windows\system32\USERENV.dll) Size 167936 Offset 140734546182144","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded logoncli.dll (C:\Windows\system32\logoncli.dll) Size 262144 Offset 140734536941568","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded profapi.dll (C:\Windows\System32\profapi.dll) Size 147456 Offset 140734547886080","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded gmsaclient.dll (C:\Windows\system32\gmsaclient.dll) Size 57344 Offset 140734536876032","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded netutils.dll (C:\Windows\system32\netutils.dll) Size 57344 Offset 140734536810496","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded DNSAPI.dll (C:\Windows\system32\DNSAPI.dll) Size 811008 Offset 140734535958528","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded NSI.dll (C:\Windows\System32\NSI.dll) Size 32768 Offset 140734580391936","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded IPHLPAPI.DLL (C:\Windows\SYSTEM32\IPHLPAPI.DLL) Size 249856 Offset 140734535696384","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded tspkg.DLL (C:\Windows\system32\tspkg.DLL) Size 172032 Offset 140734535499776","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded pku2u.DLL (C:\Windows\system32\pku2u.DLL) Size 278528 Offset 140734535172096","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded cloudAP.DLL (C:\Windows\system32\cloudAP.DLL) Size 516096 Offset 140734534647808","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded MicrosoftAccountCloudAP.dll (C:\Windows\SYSTEM32\MicrosoftAccountCloudAP.dll) Size 294912 Offset 140734534320128","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded DPAPI.DLL (C:\Windows\SYSTEM32\DPAPI.DLL) Size 40960 Offset 140734545461248","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded rsaenh.dll (C:\Windows\system32\rsaenh.dll) Size 208896 Offset 140734534057984","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded wdigest.DLL (C:\Windows\system32\wdigest.DLL) Size 245760 Offset 140734533795840","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded schannel.DLL (C:\Windows\system32\schannel.DLL) Size 540672 Offset 140734533206016","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded efslsaext.dll (C:\Windows\system32\efslsaext.dll) Size 126976 Offset 140734533074944","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded shcore.dll (C:\Windows\System32\shcore.dll) Size 688128 Offset 140734604378112","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded dpapisrv.dll (C:\Windows\system32\dpapisrv.dll) Size 253952 Offset 140734532812800","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded SspiSrv.dll (C:\Windows\SYSTEM32\SspiSrv.dll) Size 49152 Offset 140734532747264","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded KDCPW.DLL (C:\Windows\system32\KDCPW.DLL) Size 49152 Offset 140734532091904","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded scecli.DLL (C:\Windows\system32\scecli.DLL) Size 299008 Offset 140734531764224","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded winsta.dll (C:\Windows\SYSTEM32\winsta.dll) Size 360448 Offset 140734544740352","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded svchost.exe (C:\Windows\system32\svchost.exe) Size 65536 Offset 140696327553024","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded ntdll.dll (C:\Windows\SYSTEM32\ntdll.dll) Size 2019328 Offset 140734614405120","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded KERNEL32.DLL (C:\Windows\System32\KERNEL32.DLL) Size 733184 Offset 140734608834560","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded KERNELBASE.dll (C:\Windows\System32\KERNELBASE.dll) Size 2707456 Offset 140734551425024","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded sechost.dll (C:\Windows\System32\sechost.dll) Size 647168 Offset 140734581637120","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded RPCRT4.dll (C:\Windows\System32\RPCRT4.dll) Size 1175552 Offset 140734580457472","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded ucrtbase.dll (C:\Windows\System32\ucrtbase.dll) Size 1024000 Offset 140734556733440","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded umpnpmgr.dll (c:\windows\system32\umpnpmgr.dll) Size 139264 Offset 140734529732608","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded msvcrt.dll (C:\Windows\System32\msvcrt.dll) Size 647168 Offset 140734613553152","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded WLDP.DLL (C:\Windows\SYSTEM32\WLDP.DLL) Size 151552 Offset 140734541332480","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded combase.dll (C:\Windows\System32\combase.dll) Size 3330048 Offset 140734566367232","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded bcryptPrimitives.dll (C:\Windows\System32\bcryptPrimitives.dll) Size 520192 Offset 140734550769664","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded CRYPT32.dll (C:\Windows\System32\CRYPT32.dll) Size 1978368 Offset 140734554701824","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded MSASN1.dll (C:\Windows\System32\MSASN1.dll) Size 73728 Offset 140734547230720","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded WINTRUST.dll (C:\Windows\System32\WINTRUST.dll) Size 364544 Offset 140734554177536","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded umpo.dll (c:\windows\system32\umpo.dll) Size 188416 Offset 140734529536000","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded slc.dll (C:\Windows\SYSTEM32\slc.dll) Size 163840 Offset 140734529339392","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded sppc.dll (c:\windows\system32\sppc.dll) Size 155648 Offset 140734529142784","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded umpoext.dll (C:\Windows\SYSTEM32\umpoext.dll) Size 131072 Offset 140734529011712","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded cfgmgr32.dll (C:\Windows\System32\cfgmgr32.dll) Size 303104 Offset 140734549786624","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded powrprof.dll (C:\Windows\System32\powrprof.dll) Size 380928 Offset 140734547492864","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded shcore.dll (C:\Windows\System32\shcore.dll) Size 688128 Offset 140734604378112","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded tdh.dll (C:\Windows\SYSTEM32\tdh.dll) Size 802816 Offset 140734528159744","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded mintdh.dll (c:\windows\system32\mintdh.dll) Size 323584 Offset 140734527832064","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded msvcp_win.dll (C:\Windows\System32\msvcp_win.dll) Size 655360 Offset 140734550114304","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded OLEAUT32.dll (C:\Windows\System32\OLEAUT32.dll) Size 802816 Offset 140734579539968","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2f340> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2f340>) Size 794624 Offset 140734526980096","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2fbe0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2fbe0>) Size 131072 Offset 140734551293952","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb356a0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb356a0>) Size 167936 Offset 140734605099008","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded gdi32full.dll (C:\Windows\System32\gdi32full.dll) Size 1687552 Offset 140734548082688","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb35a60> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb35a60>) Size 1667072 Offset 140734574428160","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded gpapi.dll (C:\Windows\SYSTEM32\gpapi.dll) Size 139264 Offset 140734526783488","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded HID.DLL (C:\Windows\SYSTEM32\HID.DLL) Size 57344 Offset 140734526717952","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded windows.storage.dll (C:\Windows\System32\windows.storage.dll) Size 7647232 Offset 140734558699520","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded advapi32.dll (C:\Windows\System32\advapi32.dll) Size 667648 Offset 140734578819072","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded profapi.dll (C:\Windows\System32\profapi.dll) Size 147456 Offset 140734547886080","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded shlwapi.dll (C:\Windows\System32\shlwapi.dll) Size 335872 Offset 140734613159936","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded kernel.appcore.dll (C:\Windows\System32\kernel.appcore.dll) Size 69632 Offset 140734547361792","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded rpcss.dll (c:\windows\system32\rpcss.dll) Size 1232896 Offset 140734525341696","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8250> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8250>) Size 192512 Offset 140734546378752","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8af0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8af0>) Size 266240 Offset 140734524882944","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8580> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fae8580>) Size 708608 Offset 140734524162048","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485faec8e0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485faec8e0>) Size 188416 Offset 140734523965440","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485faf33a0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485faf33a0>) Size 94208 Offset 140734554570752","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485faf3e20> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485faf3e20>) Size 856064 Offset 140734523047936","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded ResourcePolicyClient.dll (c:\windows\system32\ResourcePolicyClient.dll) Size 81920 Offset 140734522916864","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fafe8e0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fafe8e0>) Size 167936 Offset 140734545133568","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb051c0> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb051c0>) Size 200704 Offset 140734530781184","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded EventAggregation.dll (c:\windows\system32\EventAggregation.dll) Size 102400 Offset 140734545330176","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded twinapi.appcore.dll (C:\Windows\SYSTEM32\twinapi.appcore.dll) Size 2146304 Offset 140734520754176","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded RMCLIENT.dll (c:\windows\system32\RMCLIENT.dll) Size 163840 Offset 140734520557568","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded SYSNTFY.dll (c:\windows\system32\SYSNTFY.dll) Size 49152 Offset 140734520492032","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded Userenv.dll (C:\Windows\System32\Userenv.dll) Size 167936 Offset 140734546182144","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded clbcatq.dll (C:\Windows\System32\clbcatq.dll) Size 663552 Offset 140734607130624","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded embeddedmodesvcapi.dll (C:\Windows\SYSTEM32\embeddedmodesvcapi.dll) Size 69632 Offset 140734519574528","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded bcrypt.dll (C:\Windows\System32\bcrypt.dll) Size 155648 Offset 140734558502912","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded psmserviceexthost.dll (C:\Windows\SYSTEM32\psmserviceexthost.dll) Size 684032 Offset 140734518853632","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded IPHLPAPI.DLL (c:\windows\system32\IPHLPAPI.DLL) Size 249856 Offset 140734535696384","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded wer.dll (c:\windows\system32\wer.dll) Size 913408 Offset 140734517936128","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded resourcepolicyserver.dll (C:\Windows\SYSTEM32\resourcepolicyserver.dll) Size 151552 Offset 140734517608448","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded systemeventsbrokerserver.dll (c:\windows\system32\systemeventsbrokerserver.dll) Size 266240 Offset 140734490869760","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded BrokerLib.dll (c:\windows\system32\BrokerLib.dll) Size 262144 Offset 140734490607616","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded DAB.dll (c:\windows\system32\DAB.dll) Size 167936 Offset 140734490411008","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded svchost.exe (C:\Windows\system32\svchost.exe) Size 65536 Offset 140696327553024","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fa65520> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fa65520>) Size 2019328 Offset 140734614405120","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded KERNEL32.DLL (C:\Windows\System32\KERNEL32.DLL) Size 733184 Offset 140734608834560","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded KERNELBASE.dll (C:\Windows\System32\KERNELBASE.dll) Size 2707456 Offset 140734551425024","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded sechost.dll (C:\Windows\System32\sechost.dll) Size 647168 Offset 140734581637120","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded RPCRT4.dll (C:\Windows\System32\RPCRT4.dll) Size 1175552 Offset 140734580457472","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded ucrtbase.dll (C:\Windows\System32\ucrtbase.dll) Size 1024000 Offset 140734556733440","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded rpcepmap.dll (c:\windows\system32\rpcepmap.dll) Size 98304 Offset 140734526586880","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded WLDP.DLL (C:\Windows\SYSTEM32\WLDP.DLL) Size 151552 Offset 140734541332480","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded msvcrt.dll (C:\Windows\System32\msvcrt.dll) Size 647168 Offset 140734613553152","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded combase.dll (C:\Windows\System32\combase.dll) Size 3330048 Offset 140734566367232","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded bcryptPrimitives.dll (C:\Windows\System32\bcryptPrimitives.dll) Size 520192 Offset 140734550769664","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded CRYPT32.dll (C:\Windows\System32\CRYPT32.dll) Size 1978368 Offset 140734554701824","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded MSASN1.dll (C:\Windows\System32\MSASN1.dll) Size 73728 Offset 140734547230720","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded WINTRUST.dll (C:\Windows\System32\WINTRUST.dll) Size 364544 Offset 140734554177536","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded sspicli.dll (C:\Windows\system32\sspicli.dll) Size 192512 Offset 140734546378752","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded RpcRtRemote.dll (C:\Windows\system32\RpcRtRemote.dll) Size 73728 Offset 140734525210624","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded rpcss.dll (c:\windows\system32\rpcss.dll) Size 1232896 Offset 140734525341696","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded WS2_32.dll (C:\Windows\System32\WS2_32.dll) Size 446464 Offset 140734607851520","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded mswsock.dll (C:\Windows\system32\mswsock.dll) Size 421888 Offset 140734538711040","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded powrprof.dll (C:\Windows\System32\powrprof.dll) Size 380928 Offset 140734547492864","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded FirewallAPI.dll (C:\Windows\system32\FirewallAPI.dll) Size 614400 Offset 140734530125824","2021-10-08 17:25:51.000000 ",,,
0,"DllList","DLL Load: Process 824 svchost.exe Loaded DNSAPI.dll (C:\Windows\system32\DNSAPI.dll) Size 811008 Offset 140734535958528","2021-10-08 17:25:51.000000 ",,,
